Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
AMZN,GE,GOOG,JPM,LIN,LLY,MSFT,NEE,PLD,WMT,XOM,AMZN,GE,GOOG,JPM,LIN,LLY,MSFT,NEE,PLD,WMT,XOM,AMZN,GE,GOOG,JPM,LIN,LLY,MSFT,NEE,PLD,WMT,XOM,AMZN,GE,GOOG,JPM,LIN,LLY,MSFT,NEE,PLD,WMT,XOM,AMZN,GE,GOOG,JPM,LIN,LLY,MSFT,NEE,PLD,WMT,XOM,AMZN,GE,GOOG,JPM,LIN,LLY,MSFT,NEE,PLD,WMT,XOM
76.95649719238281,37.57956314086914,52.29249954223633,84.31982421875,144.78201293945312,105.79736328125,95.8460464477539,37.5864143371582,49.94148635864258,28.53463363647461,53.46561813354492,76.95649719238281,38.57912063598633,52.29249954223633,99.30999755859375,157.1999969482422,114.87999725341797,101.12000274658203,42.45750045776367,57.029998779296875,31.113332748413086,69.69000244140625,77.66799926757812,39.2021369934082,52.61600112915039,99.77999877929688,158.16000366210938,115.43000030517578,101.75,43.32500076293945,58.150001525878906,31.21666717529297,69.87000274658203,73.04650115966797,35.511962890625,50.785499572753906,95.94000244140625,153.52000427246094,112.75,98.94000244140625,42.252498626708984,56.63999938964844,30.546667098999023,67.26000213623047,73.26000213623047,35.751583099365234,50.82849884033203,95.94999694824219,153.52999877929688,114.79000091552734,99.55000305175781,43.16999816894531,58.040000915527344,30.546667098999023,67.3499984741211,159662000,26991297,30652000,15670900,1716400,4247100,35329300,10549600,2476100.0,24458100,16727200
75.01399993896484,37.626243591308594,50.803001403808594,83.12150573730469,140.25990295410156,102.50961303710938,92.32003784179688,37.493465423583984,49.53866958618164,28.387897491455078,52.64472579956055,75.01399993896484,38.627044677734375,50.803001403808594,97.11000061035156,152.2899932861328,111.30999755859375,97.4000015258789,42.352500915527344,56.56999969482422,30.953332901000977,68.62000274658203,76.9000015258789,39.29798889160156,52.8489990234375,98.88999938964844,154.35000610351562,114.73999786376953,100.19000244140625,42.790000915527344,57.849998474121094,31.56999969482422,70.25,74.85549926757812,37.28516387939453,50.70349884033203,96.69000244140625,151.92999267578125,111.0999984741211,97.19999694824219,42.16749954223633,56.400001525878906,30.899999618530273,68.36000061035156,76.00050354003906,38.43534851074219,52.04999923706055,98.63999938964844,154.05999755859375,114.72000122070312,100.0999984741211,42.477500915527344,56.93000030517578,31.06999969482422,70.0,139512000,25654795,36822000,16286400,1775500,4203300,42579100,9260800,3606700.0,24831900,13866100
78.76950073242188,38.419857025146484,53.535499572753906,86.1858139038086,144.25706481933594,105.59476470947266,96.61378479003906,38.18397903442383,50.790916442871094,28.565202713012695,54.58572006225586,78.76950073242188,39.4417610168457,53.535499572753906,100.69000244140625,156.6300048828125,114.66000366210938,101.93000030517578,43.13249969482422,58.0,31.14666748046875,71.1500015258789,79.69999694824219,39.585533142089844,53.54199981689453,100.93000030517578,157.6199951171875,114.83999633789062,102.51000213623047,43.147499084472656,58.31999969482422,31.219999313354492,71.2699966430664,75.91549682617188,38.243648529052734,51.37089920043945,98.27999877929688,153.36000061035156,111.73999786376953,98.93000030517578,42.165000915527344,56.689998626708984,30.89666748046875,69.36000061035156,76.5,39.25006103515625,51.62950134277344,99.11000061035156,153.8300018310547,112.20999908447266,99.72000122070312,42.287498474121094,56.95000076293945,31.06999969482422,69.63999938964844,183652000,25056937,41878000,16935200,1801300,5795200,44060600,10848800,4063500.0,24087300,16043600
81.47550201416016,40.80066680908203,53.419498443603516,86.24574279785156,144.12815856933594,106.16572570800781,96.73699951171875,38.12864685058594,51.61408996582031,28.90147590637207,54.86956787109375,81.47550201416016,41.885902404785156,53.419498443603516,100.76000213623047,156.49000549316406,115.27999877929688,102.05999755859375,43.06999969482422,58.939998626708984,31.51333236694336,71.5199966430664,81.72799682617188,42.125526428222656,53.70000076293945,101.47000122070312,158.0399932861328,116.44000244140625,103.2699966430664,43.23500061035156,59.459999084472656,31.72333335876465,72.0999984741211,79.45950317382812,39.729305267333984,52.737998962402344,99.70999908447266,155.14999389648438,112.05000305175781,100.9800033569336,42.625,58.029998779296875,31.059999465942383,70.73999786376953,80.1155014038086,40.975341796875,53.57500076293945,100.43000030517578,155.77999877929688,112.37000274658203,101.63999938964844,42.912498474121094,58.060001373291016,31.206666946411133,71.25,159864000,37493322,39638000,15430700,1830200,7749600,35656100,9478000,2952800.0,23369100,10844200
82.8290023803711,39.96038055419922,53.81399917602539,86.08308410644531,145.656982421875,107.14192962646484,97.43839263916016,38.407501220703125,53.330467224121094,29.103246688842773,55.26851272583008,82.8290023803711,41.02326583862305,53.81399917602539,100.56999969482422,158.14999389648438,116.33999633789062,102.80000305175781,43.3849983215332,60.900001525878906,31.733333587646484,72.04000091552734,83.83049774169922,43.32363510131836,54.22800064086914,101.81999969482422,158.55999755859375,116.41999816894531,103.97000122070312,43.4474983215332,61.029998779296875,31.920000076293945,72.58999633789062,80.83049774169922,40.831565856933594,53.0265007019043,99.55000305175781,155.1999969482422,114.5199966430664,101.70999908447266,42.89250183105469,59.209999084472656,31.303333282470703,71.94000244140625,83.2344970703125,42.700618743896484,53.80550003051758,101.62999725341797,156.08999633789062,115.69000244140625,103.04000091552734,43.037498474121094,59.209999084472656,31.68666648864746,72.54000091552734,177628000,30669237,35298000,13578800,2207300,3428900,31514400,10599600,3482700.0,21602700,11439000
82.97100067138672,39.68029022216797,53.733001708984375,85.93758392333984,145.9425048828125,107.94314575195312,98.83172607421875,38.241519927978516,53.689517974853516,29.00847816467285,55.56004333496094,82.97100067138672,40.7357177734375,53.733001708984375,100.4000015258789,158.4600067138672,117.20999908447266,104.2699966430664,43.1974983215332,61.310001373291016,31.6299991607666,72.41999816894531,83.38999938964844,41.98175048828125,54.131500244140625,101.48999786376953,159.52999877929688,118.22000122070312,104.87999725341797,43.5,61.36000061035156,32.04666519165039,72.5999984741211,82.06999969482422,39.2021369934082,53.31999969482422,99.93000030517578,156.3300018310547,116.22000122070312,103.23999786376953,43.01250076293945,60.33000183105469,31.59000015258789,71.6500015258789,82.64900207519531,40.831565856933594,54.08250045776367,100.80999755859375,156.72999572753906,116.37000274658203,103.86000061035156,43.38999938964844,60.83000183105469,31.90333366394043,72.5999984741211,126976000,24268716,23986000,14230300,2099900,5820100,32280800,7047600,2609000.0,18816900,13473500
82.81099700927734,41.73432159423828,53.51649856567383,85.92900085449219,149.0647430419922,106.77356719970703,98.19667053222656,38.81694793701172,54.62651824951172,29.029876708984375,55.27620315551758,82.81099700927734,42.844390869140625,53.51649856567383,100.38999938964844,161.85000610351562,115.94000244140625,103.5999984741211,43.84749984741211,62.380001068115234,31.65333366394043,72.05000305175781,83.1624984741211,42.89231491088867,53.557498931884766,100.7300033569336,161.97999572753906,117.22000122070312,103.75,43.904998779296875,62.47999954223633,31.65999984741211,72.08000183105469,81.08100128173828,40.68779373168945,52.885501861572266,99.2699966430664,158.35000610351562,114.97000122070312,102.37999725341797,43.13750076293945,60.810001373291016,31.040000915527344,71.12000274658203,82.05049896240234,40.7357177734375,53.382999420166016,100.0199966430664,158.6999969482422,117.08999633789062,103.22000122070312,43.32500076293945,61.130001068115234,31.293333053588867,72.06999969482422,130154000,23441412,29128000,14376100,2093900,4282300,30067600,11384800,2524000.0,28188900,13151100
82.02799987792969,41.73432159423828,52.859500885009766,85.51818084716797,147.55426025390625,106.99459838867188,97.43839263916016,38.88776397705078,54.60901641845703,28.993192672729492,55.02301788330078,82.02799987792969,42.844390869140625,52.859500885009766,99.91000366210938,160.2100067138672,116.18000030517578,102.80000305175781,43.9275016784668,62.36000061035156,31.613332748413086,71.72000122070312,83.0145034790039,42.89231491088867,53.188751220703125,100.16999816894531,160.75999450683594,116.20999908447266,103.44000244140625,44.03499984741211,62.45000076293945,31.76333236694336,71.88999938964844,81.81099700927734,41.79005432128906,52.42399978637695,98.94999694824219,159.3699951171875,115.0999984741211,101.63999938964844,43.412498474121094,61.689998626708984,31.516666412353516,71.06999969482422,82.02749633789062,42.50891876220703,53.159000396728516,99.88999938964844,160.55999755859375,115.2699966430664,103.19000244140625,43.78499984741211,62.08000183105469,31.663333892822266,71.8499984741211,93724000,16832625,30416000,15439900,1380400,2648800,28314200,8860000,2154500.0,16183800,9790100
80.8604965209961,41.5475959777832,52.234500885009766,86.39978790283203,145.53729248046875,105.61317443847656,96.72752380371094,37.89625930786133,54.600250244140625,29.026824951171875,54.95397186279297,80.8604965209961,42.65269470214844,52.234500885009766,100.94000244140625,158.02000427246094,114.68000030517578,102.05000305175781,42.807498931884766,62.349998474121094,31.649999618530273,71.62999725341797,82.41000366210938,43.131935119628906,52.576499938964844,101.36000061035156,159.5,115.25,102.87000274658203,43.654998779296875,62.56999969482422,31.816667556762695,71.77999877929688,79.75749969482422,41.98175048828125,52.06275177001953,98.66000366210938,157.6999969482422,114.33000183105469,101.26000213623047,42.337501525878906,61.720001220703125,31.426666259765625,71.12000274658203,80.75,42.22137451171875,52.34600067138672,98.87000274658203,158.3699951171875,115.19999694824219,101.9000015258789,43.654998779296875,61.880001068115234,31.49333381652832,71.20999908447266,120118000,17043123,22886000,21258500,2004800,4404600,28437100,15355600,2867400.0,21255300,11012400
